ip,status,ths_15m,primary_cause,secondary_causes,solutions,evidence,file
10.102.0.215,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；网络/矿池连接异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2","2026-03-19T15:45:11.041842Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-19T15:46:18.907493Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-19T16:47:50.751899Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-19T16:49:06.650273Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-19T22:50:49.888025Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-19T22:52:49.722759Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-20T04:54:24.079393Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T04:55:32.071320Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-20T11:24:16.795122Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T11:25:57.257032Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-20T17:27:43.297297Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T17:29:50.659199Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_215_MINER-10-102-0-215.txt
10.102.0.217,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2","2026-03-22T18:19:42.827515Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:21:06.015477Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:10.076436Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:24:43.366813Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T21:04:34.937282Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T21:05:46.772477Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-14T22:09:27.134476Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-14T22:10:51.978510Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-14T22:10:51.988291Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-14T22:13:18.871268Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-14T22:13:18.880681Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-14T22:14:41.832678Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons",logs_10_102_0_217_MINER-10-102-0-217.txt
10.102.0.219,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；总线/通信异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2","2026-03-22T18:22:41.004304Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-22T18:30:48.565867Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-22T18:36:08.404547Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-22T18:48:03.329254Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:54:21.959964Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-22T19:56:13.714453Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T20:02:45.654971Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-23T00:21:16.306557Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:27:02.606084Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-23T00:31:02.208368Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-23T00:40:15.368205Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-23T00:51:50.285517Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_219_MINER-10-102-0-219.txt
10.102.0.221,0算力,0.000000,限电/策略休眠（Curtailment Sleep）,退出休眠后若仍断连，再排查矿池/网络；算力板/芯片异常,在 LuxOS/矿场管理端或 API 来源处确认是否下发了 curtail/sleep 或限电策略；若需恢复挖矿：将 CurtailMode 改为非 Sleep，或取消对应限电/休眠任务；退出休眠后等待矿池重连，观察 SUMMARY/DEVS 是否从 Dead 恢复为正常；若恢复后仍无算力或矿池反复断连，再单独排查网络与矿池配置,"2026-03-23T21:02:13.456954Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:13.562275Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T21:02:14.454683Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:14.473737Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T21:02:20.354578Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:20.443896Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T21:02:20.854614Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:20.952216Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T21:02:26.854593Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:26.916041Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]
2026-03-23T21:02:27.554618Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:27.625157Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]",logs_10_102_0_221_MINER-10-102-0-221.txt
10.102.0.222,0算力,0.000000,限电/策略休眠（Curtailment Sleep）,退出休眠后若仍断连，再排查矿池/网络；算力板/芯片异常,在 LuxOS/矿场管理端或 API 来源处确认是否下发了 curtail/sleep 或限电策略；若需恢复挖矿：将 CurtailMode 改为非 Sleep，或取消对应限电/休眠任务；退出休眠后等待矿池重连，观察 SUMMARY/DEVS 是否从 Dead 恢复为正常；若恢复后仍无算力或矿池反复断连，再单独排查网络与矿池配置,"2026-03-23T21:02:14.028280Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:14.131452Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T21:02:21.029931Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:21.105653Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T21:02:27.558017Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:27.576728Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]
2026-03-23T21:02:33.957949Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:34.048760Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 4/5 - asic enumeration failure]
2026-03-23T21:02:40.557955Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:40.622808Z [WARN] Switching off the board; no automatic start scheduled, this board will remain offline [enumeration_reboot, 5/5 - asic enumeration failure]
2026-03-23T23:27:23.468920Z [INFO] Received API command: curtail, params=7aWkpzZd,sleep
2026-03-23T23:27:23.487050Z [INFO] Skipping group connection due to curtailment",logs_10_102_0_222_MINER-10-102-0-222.txt
10.102.0.223,0算力,0.000000,限电/策略休眠（Curtailment Sleep）,退出休眠后若仍断连，再排查矿池/网络；算力板/芯片异常,在 LuxOS/矿场管理端或 API 来源处确认是否下发了 curtail/sleep 或限电策略；若需恢复挖矿：将 CurtailMode 改为非 Sleep，或取消对应限电/休眠任务；退出休眠后等待矿池重连，观察 SUMMARY/DEVS 是否从 Dead 恢复为正常；若恢复后仍无算力或矿池反复断连，再单独排查网络与矿池配置,"[FAIL] (3): FAN3
[FAIL] (3): FAN3
[FAIL] (3): FAN3
[FAIL] (3): FAN3
[FAIL] (3): FAN3
[FAIL] (3): FAN3
[FAIL] (3): FAN3
[FAIL] (3): FAN3
[FAIL] (3): FAN3
[FAIL] (3): FAN3
[FAIL] (3): FAN3
2026-03-23T16:18:32.987677Z [ERROR] Error reading chip PLL",logs_10_102_0_223_MINER-10-102-0-223.txt
10.102.0.224,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,总线/通信异常；网络/矿池连接异常,断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,"========== errors（错误） ==========
2026-03-24T01:45:17.563206Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-24T01:45:48.612655Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-24T01:46:09.641870Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-22T16:59:37.325258Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-22T17:01:31.481084Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-22T17:05:16.785073Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-22T17:05:43.827739Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-22T17:05:44.825482Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-22T17:11:32.283598Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-22T17:15:27.592228Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-22T17:15:54.625136Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)",logs_10_102_0_224_MINER-10-102-0-224.txt
10.102.0.225,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:3,"2026-03-15T19:00:59.645618Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-16T20:57:07.499177Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
========== errors（错误） ==========
2026-03-15T18:40:43.640325Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:40:43.637550Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:03.680844Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:41:04.679116Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:14.695379Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:41:35.605358Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:41:36.612228Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:41:36.623193Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:56.641055Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)",logs_10_102_0_225_MINER-10-102-0-225.txt
10.102.0.226,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2","2026-03-16T20:57:05.284114Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I1} unexpected revision of chip 16 (expected: 0x1366 received: 0x0)
2026-03-16T20:58:13.191542Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-23T21:04:47.308048Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 44 of read_register(reg=0x0) doesn't match chip count 110: reply 0x58 missing
2026-03-23T21:05:55.471119Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-10T04:24:19.518882Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 7 of read_register(reg=0x14) doesn't match chip count 110: reply 0xe missing
2026-03-10T04:25:28.606801Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
========== errors（错误） ==========
2026-03-15T18:39:34.067803Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:55.093571Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:42:16.681882Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:43:01.330491Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:43:02.331513Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)",logs_10_102_0_226_MINER-10-102-0-226.txt
10.102.0.227,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；网络/矿池连接异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:2,3","2026-03-22T18:19:35.869221Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:21:03.091287Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:04.629360Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:24:36.386716Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T21:04:35.735155Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T21:05:47.378724Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:25:26.330390Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:26:45.436149Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:29:20.627859Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:31:28.533518Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
========== errors（错误） ==========
2026-03-19T21:55:20.322906Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)",logs_10_102_0_227_MINER-10-102-0-227.txt
10.102.0.228,0算力,0.000000,限电/策略休眠（Curtailment Sleep）,退出休眠后若仍断连，再排查矿池/网络；算力板/芯片异常,在 LuxOS/矿场管理端或 API 来源处确认是否下发了 curtail/sleep 或限电策略；若需恢复挖矿：将 CurtailMode 改为非 Sleep，或取消对应限电/休眠任务；退出休眠后等待矿池重连，观察 SUMMARY/DEVS 是否从 Dead 恢复为正常；若恢复后仍无算力或矿池反复断连，再单独排查网络与矿池配置,"2026-03-23T21:02:13.398451Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:13.480901Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T21:02:13.856690Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:13.887558Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T21:02:19.896051Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:19.955205Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T21:02:20.360133Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:20.361632Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T21:02:26.396092Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:26.434063Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]
2026-03-23T21:02:26.960138Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:27.041154Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]",logs_10_102_0_228_MINER-10-102-0-228.txt
10.102.0.229,0算力,0.000000,限电/策略休眠（Curtailment Sleep）,退出休眠后若仍断连，再排查矿池/网络；算力板/芯片异常,在 LuxOS/矿场管理端或 API 来源处确认是否下发了 curtail/sleep 或限电策略；若需恢复挖矿：将 CurtailMode 改为非 Sleep，或取消对应限电/休眠任务；退出休眠后等待矿池重连，观察 SUMMARY/DEVS 是否从 Dead 恢复为正常；若恢复后仍无算力或矿池反复断连，再单独排查网络与矿池配置,"2026-03-23T21:02:13.944120Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:13.992438Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T21:02:20.443490Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:20.464741Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T21:02:26.943528Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:27.045461Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]
2026-03-23T21:02:33.463507Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:33.521986Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 4/5 - asic enumeration failure]
2026-03-23T21:02:40.063501Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:40.104437Z [WARN] Switching off the board; no automatic start scheduled, this board will remain offline [enumeration_reboot, 5/5 - asic enumeration failure]
2026-03-23T23:27:23.307083Z [INFO] Received API command: curtail, params=L0ugWbkz,sleep
2026-03-23T23:27:23.321384Z [INFO] Skipping group connection due to curtailment",logs_10_102_0_229_MINER-10-102-0-229.txt
10.102.0.236,0算力,0.000000,限电/策略休眠（Curtailment Sleep）,退出休眠后若仍断连，再排查矿池/网络；算力板/芯片异常,在 LuxOS/矿场管理端或 API 来源处确认是否下发了 curtail/sleep 或限电策略；若需恢复挖矿：将 CurtailMode 改为非 Sleep，或取消对应限电/休眠任务；退出休眠后等待矿池重连，观察 SUMMARY/DEVS 是否从 Dead 恢复为正常；若恢复后仍无算力或矿池反复断连，再单独排查网络与矿池配置,"2026-03-23T21:02:13.981602Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:14.054826Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T21:02:14.959254Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:14.965283Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T21:02:20.483206Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:20.537362Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T21:02:21.459208Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:21.548721Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T21:02:26.983212Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:27.018316Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]
2026-03-23T21:02:28.063333Z [ERROR] Initialization of hashboard failed
2026-03-23T21:02:28.131804Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]",logs_10_102_0_236_MINER-10-102-0-236.txt
10.102.0.237,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,3","2026-03-23T13:25:15.270296Z [ERROR] Tuner error: {ERR:H2} Stage 8: Zero MCR on hashboards [Address(3)]
2026-03-23T13:37:09.913038Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T18:48:35.256603Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-23T21:03:28.793017Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T22:02:57.530178Z [ERROR] Tuner error: Stage Some(8): restart: Disabled hashboard 3 {HB:3}: {ERR:I2} detected 127 chips, expected maximum 110 chips on one chain
2026-03-23T22:14:26.776086Z [ERROR] Tuner error: {ERR:H2} Stage 13: Zero MCR on hashboards [Address(2)]
2026-03-23T22:47:14.327899Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(2)]
2026-03-23T22:59:12.048111Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-19T23:58:28.012176Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T02:41:08.621115Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(3)]
2026-03-20T03:06:59.232388Z [ERROR] Tuner error: Stage Some(8): restart: Disabled hashboard 3 {HB:3}: {ERR:I2} detected 153 chips, expected maximum 110 chips on one chain
2026-03-20T03:31:36.842481Z [ERROR] Tuner error: {ERR:H2} Stage 9: Zero MCR on hashboards [Address(2)]",logs_10_102_0_237_MINER-10-102-0-237.txt
