ip,status,ths_15m,primary_cause,secondary_causes,solutions,evidence,file
10.102.1.19,低算力(<50TH/s),47.863758,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:2,3","2026-03-14T22:15:10.371642Z [ERROR] Tuner error: {ERR:H2} Stage 1: Zero MCR on hashboards [Address(3)]
2026-03-15T17:10:29.940045Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
========== errors（错误） ==========
2026-03-15T00:54:20.222892Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T03:49:26.156235Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T08:43:19.682643Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T08:43:40.715432Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:02.963871Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:34.006188Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:55.032433Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:40:41.838574Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:40:42.841291Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)",logs_10_102_1_19_MINER-10-102-1-19.txt
10.102.1.29,低算力(<50TH/s),28.041029,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；总线/通信异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,3","========== errors（错误） ==========
2026-03-15T18:40:47.152541Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:40:48.155264Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:40:48.164506Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:09.195167Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:41:10.193961Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:19.208919Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:41:40.932496Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:41:40.932280Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:41:41.934447Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:42:01.962189Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:42:02.962182Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)",logs_10_102_1_29_MINER-10-102-1-29.txt
10.102.1.2,低算力(<50TH/s),0.140721,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；网络/矿池连接异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,3","2026-03-22T00:01:59.546261Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T07:21:50.900349Z [ERROR] Tuner error: {ERR:H2} Stage 8: Zero MCR on hashboards [Address(2)]
2026-03-22T18:18:52.730428Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:20:13.176558Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:22:28.414251Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:49.641644Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T02:21:37.948053Z [ERROR] Tuner error: {ERR:H2} Stage 8: Zero MCR on hashboards [Address(2)]
2026-03-23T03:47:39.220926Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:48:50.734843Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-16T03:26:02.895473Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-16T03:27:14.460918Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-16T19:35:09.268176Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain",logs_10_102_1_2_MINER-10-102-1-2.txt
10.102.1.34,低算力(<50TH/s),47.789390,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；网络/矿池连接异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:2,3","2026-03-22T18:19:43.333241Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:21:14.906377Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:08.756684Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:24:35.953862Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:25:16.809380Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:26:27.640364Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:28:57.284712Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:30:08.978442Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
========== errors（错误） ==========
2026-03-15T18:27:09.534867Z [ERROR] Monitor task declared miner shutdown due to a failure: Chain 1 is broken: bad state transition
2026-03-15T18:39:03.204504Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:34.249147Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)",logs_10_102_1_34_MINER-10-102-1-34.txt
10.102.1.36,低算力(<50TH/s),47.171270,部分算力板失效（初始化/ASIC枚举失败）,若 SUMMARY 仍有总算力，属低算力而非零算力；总线/通信异常,断电后检查故障算力板与控制板之间的电源线、数据线是否插紧、有无氧化；将故障板与正常板互换槽位或交叉到另一台同型号矿机，判断是板卡还是接口/控制板问题；在 LuxOS 中对异常板尝试手动复位或重新上电（若界面支持）；若多次 enumeration 后仍被永久关闭，按硬件损坏流程送修或更换算力板,"2026-03-23T00:19:57.378885Z [ERROR] Initialization of hashboard failed
2026-03-23T00:19:57.414266Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T00:19:57.804597Z [ERROR] Initialization of hashboard failed
2026-03-23T00:19:57.820425Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 1/5 - asic enumeration failure]
2026-03-23T00:20:03.784501Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:03.796675Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T00:20:04.304484Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:04.403089Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 2/5 - asic enumeration failure]
2026-03-23T00:20:10.292515Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:10.373367Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]
2026-03-23T00:20:10.904509Z [ERROR] Initialization of hashboard failed
2026-03-23T00:20:10.980119Z [WARN] Rebooting board; automatic start scheduled [enumeration_reboot, 3/5 - asic enumeration failure]",logs_10_102_1_36_MINER-10-102-1-36.txt
10.102.1.41,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；网络/矿池连接异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3","2026-03-21T03:05:27.144346Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-21T09:19:52.938179Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-21T09:21:00.366801Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-21T15:22:00.249401Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-21T15:23:09.310314Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-21T21:32:12.910856Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-21T21:33:33.557324Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T00:00:36.636337Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T00:02:03.991943Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T00:03:31.379105Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T00:05:00.461197Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T00:16:12.704679Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain",logs_10_102_1_41_MINER-10-102-1-41.txt
10.102.1.46,低算力(<50TH/s),44.467398,总线/通信异常,电源异常；网络/矿池连接异常,"检查控制板与算力板通信线缆是否松动或损坏；排查干扰与接触不良；升级固件后复测链路稳定性；当前日志涉及 HB:1,3","2026-03-15T19:13:06.007181Z [ERROR] Tuner error: {ERR:H2} Stage 13: Zero MCR on hashboards [Address(2)]
2026-03-15T19:49:02.760113Z [ERROR] Tuner error: {ERR:H2} Stage 13: Zero MCR on hashboards [Address(2)]
2026-03-15T20:43:43.224475Z [ERROR] Tuner error: {ERR:H2} Stage 7: Zero MCR on hashboards [Address(2)]
2026-03-15T20:55:37.218495Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-16T02:12:19.099305Z [ERROR] Tuner error: {ERR:H2} Stage 4: Zero MCR on hashboards [Address(2)]
2026-03-16T20:56:58.259206Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-17T07:46:33.222782Z [ERROR] Tuner error: Stage Some(4): restart: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-18T14:58:40.251501Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-18T16:12:50.673085Z [ERROR] Tuner error: {ERR:H2} Stage 4: Zero MCR on hashboards [Address(2)]
2026-03-18T17:22:43.418214Z [ERROR] Tuner error: {ERR:H2} Stage 4: Zero MCR on hashboards [Address(2)]
2026-03-18T18:20:55.332568Z [ERROR] Tuner error: {ERR:H2} Stage 4: Zero MCR on hashboards [Address(2)]
2026-03-18T18:32:52.676284Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing",logs_10_102_1_46_MINER-10-102-1-46.txt
10.102.1.50,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；网络/矿池连接异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3","2026-03-23T00:23:41.682890Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:25:06.299993Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:36:06.238594Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:37:27.302534Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T01:38:24.740031Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T01:39:37.086018Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:46:22.124630Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:47:31.180140Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:48:39.440415Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:49:50.995080Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T04:00:48.930410Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T04:01:58.009363Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain",logs_10_102_1_50_MINER-10-102-1-50.txt
10.102.1.58,低算力(<50TH/s),46.368137,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:2,3","2026-03-22T18:19:32.155069Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-22T18:20:54.414206Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I1} unexpected revision of chip 3 (expected: 0x1366 received: 0x0)
2026-03-23T00:23:06.028661Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-23T00:24:39.381665Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I1} unexpected revision of chip 3 (expected: 0x1366 received: 0x0)
2026-03-15T17:09:52.875338Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-15T17:11:20.108441Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I1} unexpected revision of chip 1 (expected: 0x1366 received: 0x0)
========== errors（错误） ==========
2026-03-14T22:31:53.000971Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T00:54:07.934848Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T00:55:03.015126Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T00:56:32.804783Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T08:43:19.687682Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)",logs_10_102_1_58_MINER-10-102-1-58.txt
10.102.1.59,低算力(<50TH/s),20.629115,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,3","2026-03-15T19:11:19.710104Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T19:11:19.719616Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 49 of read_register(reg=0x0) doesn't match chip count 110: reply 0x62 missing
2026-03-15T19:12:32.829519Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T19:12:32.838700Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 49 of read_register(reg=0x0) doesn't match chip count 110: reply 0x62 missing
2026-03-15T19:23:39.252035Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T19:23:39.261484Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 49 of read_register(reg=0x0) doesn't match chip count 110: reply 0x62 missing
2026-03-15T19:24:52.821314Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T19:24:52.830426Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 49 of read_register(reg=0x0) doesn't match chip count 110: reply 0x62 missing
2026-03-15T19:31:08.519792Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-16T20:56:05.530743Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-18T14:58:20.145350Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:19:34.902550Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain",logs_10_102_1_59_MINER-10-102-1-59.txt
10.102.1.60,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；网络/矿池连接异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3","2026-03-23T00:22:11.888083Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:33.688382Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:25:00.900335Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:36:30.711516Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:37:51.339809Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T01:38:51.233248Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T01:40:10.863479Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:46:22.101333Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:47:31.155029Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:48:39.449448Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:50:00.159702Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T04:01:04.987629Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain",logs_10_102_1_60_MINER-10-102-1-60.txt
10.102.1.64,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；总线/通信异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3","2026-03-20T19:47:29.843687Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-20T19:49:37.317646Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T20:00:46.624015Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T20:02:12.827988Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-20T21:03:25.878183Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T21:04:46.510959Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-21T03:05:47.076806Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-21T03:07:14.128444Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-21T09:19:52.870116Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-21T09:21:00.283998Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-21T15:22:00.154271Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-21T15:23:29.230534Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain",logs_10_102_1_64_MINER-10-102-1-64.txt
10.102.1.65,低算力(<50TH/s),47.503817,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,3","2026-03-15T19:01:00.856855Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I1} unexpected revision of chip 23 (expected: 0x1366 received: 0x0)
2026-03-15T19:02:12.490586Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-16T20:56:48.081164Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-16T20:58:00.925723Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-18T14:58:42.034808Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 24 of read_register(reg=0x0) doesn't match chip count 110: reply 0x30 missing
2026-03-18T14:59:50.143239Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-22T18:19:34.170542Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 24 of read_register(reg=0x0) doesn't match chip count 110: reply 0x30 missing
2026-03-22T18:20:57.378000Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-23T00:23:00.530387Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 24 of read_register(reg=0x0) doesn't match chip count 110: reply 0x30 missing
2026-03-23T00:24:22.598938Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-10T16:26:19.415841Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-10T16:26:19.424821Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 48 of read_register(reg=0x0) doesn't match chip count 110: reply 0x14 missing",logs_10_102_1_65_MINER-10-102-1-65.txt
